word,source,band,tier,in_tangocho,jp
economize,TSL,,TOEIC,,節約する
editorial,TSL,,TOEIC,,社説、編集の
effectiveness,TSL,,TOEIC,,有効性、効果
efficiently,TSL,,TOEIC,,効率的に
electrical,TSL,,TOEIC,,電気の
electrician,TSL,,TOEIC,,電気技師
electronically,TSL,,TOEIC,,電子的に、オンラインで
elegant,TSL,,TOEIC,,優雅な、上品な
elephant,TSL,,TOEIC,,象
elevate,TSL,,TOEIC,,上げる、高める
elevator,TSL,,TOEIC,,エレベーター
eligible,TSL,,TOEIC,,資格のある、適格の
embassy,TSL,,TOEIC,,大使館
embed,TSL,,TOEIC,,埋め込む
enclose,TSL,,TOEIC,,同封する、囲む
energetic,TSL,,TOEIC,,精力的な、活発な
engagement,TSL,,TOEIC,,約束、婚約、業務
enjoyable,TSL,,TOEIC,,楽しい
enroll,TSL,,TOEIC,,登録する、入学する
enrollment,TSL,,TOEIC,,登録、入学（者数）
enthusiasm,TSL,,TOEIC,,熱意、熱狂
enthusiast,TSL,,TOEIC,,熱心な愛好家、ファン
enthusiastic,TSL,,TOEIC,,熱心な
enthusiastically,TSL,,TOEIC,,熱心に
entree,TSL,,TOEIC,,メインディッシュ、主菜
entrepreneur,TSL,,TOEIC,,起業家
environmentally,TSL,,TOEIC,,環境的に（environmentally friendly 環境にやさしい）
equip,TSL,,TOEIC,,備え付ける、装備する
erase,TSL,,TOEIC,,消す
escalator,TSL,,TOEIC,,エスカレーター
escort,TSL,,TOEIC,,付き添う、護衛（する）
ethics,TSL,,TOEIC,,倫理、道徳
euro,TSL,,TOEIC,,ユーロ（通貨）
evacuate,TSL,,TOEIC,,避難する、避難させる
evenly,TSL,,TOEIC,,均等に、平等に
evident,TSL,,TOEIC,,明白な
excellence,TSL,,TOEIC,,優秀さ、卓越
exceptional,TSL,,TOEIC,,例外的な、非常に優れた
excessive,TSL,,TOEIC,,過度の
exclusive,TSL,,TOEIC,,独占的な、限定の
exclusively,TSL,,TOEIC,,もっぱら、独占的に
excursion,TSL,,TOEIC,,遠足、小旅行
exemption,TSL,,TOEIC,,免除、控除
exit,TSL,,TOEIC,,出口、退出する
exotic,TSL,,TOEIC,,異国風の、エキゾチックな
expedite,TSL,,TOEIC,,迅速に処理する、はかどらせる
expertise,TSL,,TOEIC,,専門知識、専門技術
expiration,TSL,,TOEIC,,満了、（期限の）失効
expire,TSL,,TOEIC,,期限が切れる
explanatory,TSL,,TOEIC,,説明的な
explorer,TSL,,TOEIC,,探検家
extinguisher,TSL,,TOEIC,,消火器
fabric,TSL,,TOEIC,,生地、布
facilitate,TSL,,TOEIC,,促進する、容易にする
factual,TSL,,TOEIC,,事実に基づく
faculty,TSL,,TOEIC,,教授陣、（大学の）学部、能力
familiarity,TSL,,TOEIC,,精通、なじみ
familiarize,TSL,,TOEIC,,慣れさせる、精通させる
fare,TSL,,TOEIC,,運賃
farewell,TSL,,TOEIC,,別れ、送別（farewell party 送別会）
fasten,TSL,,TOEIC,,締める、留める
fatigue,TSL,,TOEIC,,疲労
faulty,TSL,,TOEIC,,欠陥のある、不完全な
favorable,TSL,,TOEIC,,好意的な、有利な
fax,TSL,,TOEIC,,ファックス
feedback,TSL,,TOEIC,,意見、感想、フィードバック
ferry,TSL,,TOEIC,,フェリー、渡し船
finalize,TSL,,TOEIC,,最終決定する、仕上げる
firefighter,TSL,,TOEIC,,消防士
firework,TSL,,TOEIC,,花火
fiscal,TSL,,TOEIC,,財政の、会計の（fiscal year 会計年度）
fitness,TSL,,TOEIC,,健康、フィットネス、適性
fixture,TSL,,TOEIC,,備品、据え付け設備
flavor,TSL,,TOEIC,,風味、味
flaw,TSL,,TOEIC,,欠陥、傷
fleet,TSL,,TOEIC,,（車・船の）一団、船隊
flexibility,TSL,,TOEIC,,柔軟性
flextime,TSL,,TOEIC,,フレックスタイム制
flour,TSL,,TOEIC,,小麦粉
flu,TSL,,TOEIC,,インフルエンザ
fluctuate,TSL,,TOEIC,,変動する
fluent,TSL,,TOEIC,,流ちょうな
flyer,TSL,,TOEIC,,チラシ、広告ビラ
fog,TSL,,TOEIC,,霧
folder,TSL,,TOEIC,,フォルダー、書類挟み
footwear,TSL,,TOEIC,,履物
forbid,TSL,,TOEIC,,禁じる
foreman,TSL,,TOEIC,,現場監督、職長
fork,TSL,,TOEIC,,フォーク、分岐
formally,TSL,,TOEIC,,正式に、形式的に
fortunately,TSL,,TOEIC,,幸運にも
forum,TSL,,TOEIC,,討論会、フォーラム
foster,TSL,,TOEIC,,育成する、促進する、里親の
founder,TSL,,TOEIC,,創設者
fountain,TSL,,TOEIC,,噴水、泉
franchise,TSL,,TOEIC,,フランチャイズ、営業権
freelance,TSL,,TOEIC,,フリーランスの、自由契約の
freight,TSL,,TOEIC,,貨物、運送
freighter,TSL,,TOEIC,,貨物船
frustrate,TSL,,TOEIC,,いらだたせる、挫折させる
fry,TSL,,TOEIC,,揚げる、炒める
fundraise,TSL,,TOEIC,,資金を集める
furnish,TSL,,TOEIC,,家具を備え付ける、供給する
gallon,TSL,,TOEIC,,ガロン（容量の単位）
garage,TSL,,TOEIC,,車庫、修理工場
garbage,TSL,,TOEIC,,ごみ
gardener,TSL,,TOEIC,,庭師、造園業者
garment,TSL,,TOEIC,,衣服、衣料品
gasoline,TSL,,TOEIC,,ガソリン
generalization,TSL,,TOEIC,,一般化、概括
generator,TSL,,TOEIC,,発電機
generic,TSL,,TOEIC,,一般的な、ノーブランドの
generous,TSL,,TOEIC,,気前のよい、寛大な
genre,TSL,,TOEIC,,ジャンル、様式
getaway,TSL,,TOEIC,,休暇旅行、逃走
glove,TSL,,TOEIC,,手袋
goods,TSL,,TOEIC,,商品、品物
gossip,TSL,,TOEIC,,うわさ話（をする）
graduation,TSL,,TOEIC,,卒業
gram,TSL,,TOEIC,,グラム
graph,TSL,,TOEIC,,グラフ
graphic,TSL,,TOEIC,,図表の、生々しい
graphics,TSL,,TOEIC,,図表、画像
grill,TSL,,TOEIC,,グリル、網焼き（にする）
grocery,TSL,,TOEIC,,食料雑貨（店）
guidance,TSL,,TOEIC,,指導、案内
gum,TSL,,TOEIC,,ガム、歯茎
gym,TSL,,TOEIC,,ジム、体育館
gymnasium,TSL,,TOEIC,,体育館
habitual,TSL,,TOEIC,,習慣的な
hacker,TSL,,TOEIC,,ハッカー
hallway,TSL,,TOEIC,,廊下、玄関
hamburger,TSL,,TOEIC,,ハンバーガー
handbook,TSL,,TOEIC,,手引き、便覧
handy,TSL,,TOEIC,,便利な、手近な
hardware,TSL,,TOEIC,,金物、ハードウェア
hardworking,TSL,,TOEIC,,勤勉な
harmful,TSL,,TOEIC,,有害な
hazard,TSL,,TOEIC,,危険（要素）
hazardous,TSL,,TOEIC,,危険な、有害な
headache,TSL,,TOEIC,,頭痛
headphone,TSL,,TOEIC,,ヘッドホン
headquarter,TSL,,TOEIC,,本部を置く（headquarters 本社）
healthcare,TSL,,TOEIC,,医療、健康管理
healthful,TSL,,TOEIC,,健康によい
heater,TSL,,TOEIC,,暖房器具、ヒーター
helmet,TSL,,TOEIC,,ヘルメット
hereby,TSL,,TOEIC,,これによって、ここに
hesitant,TSL,,TOEIC,,ためらいがちな
hesitation,TSL,,TOEIC,,ためらい
highway,TSL,,TOEIC,,幹線道路、高速道路
hike,TSL,,TOEIC,,ハイキング（する）、（値段の）引き上げ
hiker,TSL,,TOEIC,,ハイカー
hobby,TSL,,TOEIC,,趣味
homeless,TSL,,TOEIC,,家のない、ホームレスの
homemade,TSL,,TOEIC,,自家製の
homeowner,TSL,,TOEIC,,住宅所有者
homework,TSL,,TOEIC,,宿題
honestly,TSL,,TOEIC,,正直に
hospitality,TSL,,TOEIC,,もてなし、接客業
hotline,TSL,,TOEIC,,ホットライン、直通電話
hourly,TSL,,TOEIC,,1時間ごとの、時給の
housekeep,TSL,,TOEIC,,家事をする
housekeeper,TSL,,TOEIC,,家政婦、客室係
humidity,TSL,,TOEIC,,湿度、湿気
hungry,TSL,,TOEIC,,空腹の
hurricane,TSL,,TOEIC,,ハリケーン
hygiene,TSL,,TOEIC,,衛生
ice cream,TSL,,TOEIC,,アイスクリーム
icy,TSL,,TOEIC,,氷の、凍った
ideally,TSL,,TOEIC,,理想的には
identification,TSL,,TOEIC,,身分証明、識別
illogical,TSL,,TOEIC,,非論理的な
immigration,TSL,,TOEIC,,移民、入国審査
impact,TSL,,TOEIC,,影響、衝撃
impatient,TSL,,TOEIC,,我慢できない、いらいらした
imperative,TSL,,TOEIC,,必須の、命令的な
inappropriate,TSL,,TOEIC,,不適切な
inclusive,TSL,,TOEIC,,すべて込みの、包括的な
incoming,TSL,,TOEIC,,入ってくる、新任の
incomplete,TSL,,TOEIC,,不完全な
inconvenience,TSL,,TOEIC,,不便、迷惑
incur,TSL,,TOEIC,yes,招く、被る
indicator,TSL,,TOEIC,,指標、表示器
indirect,TSL,,TOEIC,,間接的な
individually,TSL,,TOEIC,,個別に、それぞれ
indoor,TSL,,TOEIC,,屋内の
induction,TSL,,TOEIC,,導入、就任、誘導
inefficient,TSL,,TOEIC,,非効率な
inexpensive,TSL,,TOEIC,,安価な
inexperience,TSL,,TOEIC,,経験不足、未熟
infer,TSL,,TOEIC,,推測する、推論する
inference,TSL,,TOEIC,yes,推測、推定
inflate,TSL,,TOEIC,,膨らませる、（物価を）つり上げる
influential,TSL,,TOEIC,,影響力のある
informal,TSL,,TOEIC,,非公式の、くだけた
informative,TSL,,TOEIC,,有益な、情報を与える
ingredient,TSL,,TOEIC,,材料、成分
ink,TSL,,TOEIC,,インク
innovative,TSL,,TOEIC,,革新的な
inquire,TSL,,TOEIC,,尋ねる、問い合わせる
insert,TSL,,TOEIC,,挿入する
inspect,TSL,,TOEIC,,検査する、視察する
inspection,TSL,,TOEIC,,検査、点検
inspector,TSL,,TOEIC,,検査官、調査官
inspiration,TSL,,TOEIC,,ひらめき、着想、刺激
installation,TSL,,TOEIC,,設置、取り付け
institute,TSL,,TOEIC,,協会、研究所、（制度を）設ける
instruct,TSL,,TOEIC,,指示する、教える
instructor,TSL,,TOEIC,,講師、指導員
insufficient,TSL,,TOEIC,,不十分な
integral,TSL,,TOEIC,,不可欠な、（構成に）必要な
intently,TSL,,TOEIC,,熱心に、一心に
interactive,TSL,,TOEIC,,双方向の、対話式の
interfere,TSL,,TOEIC,,干渉する、邪魔する
intern,TSL,,TOEIC,,インターン、研修生
internationally,TSL,,TOEIC,,国際的に
internet,TSL,,TOEIC,,インターネット
internship,TSL,,TOEIC,,インターンシップ、実務研修
interpreter,TSL,,TOEIC,,通訳者
interrupt,TSL,,TOEIC,,中断する、さえぎる
intersection,TSL,,TOEIC,,交差点
intonation,TSL,,TOEIC,,抑揚、イントネーション
introductory,TSL,,TOEIC,,入門の、導入の（introductory offer 初回特典）
invaluable,TSL,,TOEIC,,非常に貴重な
invention,TSL,,TOEIC,,発明（品）
inventory,TSL,,TOEIC,,在庫（目録）
invoice,TSL,,TOEIC,,請求書、送り状
irregular,TSL,,TOEIC,,不規則な、不定期の
irrelevant,TSL,,TOEIC,,無関係の
irritate,TSL,,TOEIC,,いらだたせる
itinerary,TSL,,TOEIC,,旅程、行程表
jam,TSL,,TOEIC,,渋滞、ジャム、詰まる
jazz,TSL,,TOEIC,,ジャズ
jeans,TSL,,TOEIC,,ジーンズ
jet,TSL,,TOEIC,,ジェット機、噴射
jewelry,TSL,,TOEIC,,宝石類、アクセサリー
jog,TSL,,TOEIC,,ジョギングする
journalism,TSL,,TOEIC,,報道、ジャーナリズム
juice,TSL,,TOEIC,,ジュース
junior,TSL,,TOEIC,,年下の、下級の
junk,TSL,,TOEIC,,がらくた、くず
keyboard,TSL,,TOEIC,,キーボード
kilogram,TSL,,TOEIC,,キログラム
kilometer,TSL,,TOEIC,,キロメートル
kit,TSL,,TOEIC,,一式、キット
knowledgeable,TSL,,TOEIC,,博識な、詳しい
lab,TSL,,TOEIC,,研究室、実験室
ladder,TSL,,TOEIC,,はしご
lamp,TSL,,TOEIC,,ランプ、照明
landlord,TSL,,TOEIC,,家主、大家
lane,TSL,,TOEIC,,車線、小道
laptop,TSL,,TOEIC,,ノートパソコン
lately,TSL,,TOEIC,,最近
laundry,TSL,,TOEIC,,洗濯（物）、クリーニング店
lawn,TSL,,TOEIC,,芝生
layoff,TSL,,TOEIC,,一時解雇、レイオフ
layout,TSL,,TOEIC,,配置、レイアウト
leak,TSL,,TOEIC,,漏れ（る）、漏らす
lease,TSL,,TOEIC,,賃貸借（契約）、賃借する
lecturer,TSL,,TOEIC,,講師
leisure,TSL,,TOEIC,,余暇、レジャー
lengthy,TSL,,TOEIC,,長い、長々とした
letterhead,TSL,,TOEIC,,レターヘッド（社名入り便箋）
librarian,TSL,,TOEIC,,司書、図書館員
lifeguard,TSL,,TOEIC,,監視員、ライフガード
lifestyle,TSL,,TOEIC,,生活様式
lifetime,TSL,,TOEIC,,生涯、一生
lighter,TSL,,TOEIC,,ライター、より軽い
lightweight,TSL,,TOEIC,,軽量の
likewise,TSL,,TOEIC,,同様に
liter,TSL,,TOEIC,,リットル
lobby,TSL,,TOEIC,,ロビー、（議会への）働きかけ
locally,TSL,,TOEIC,,地元で、局地的に
locker,TSL,,TOEIC,,ロッカー
logical,TSL,,TOEIC,,論理的な
login,TSL,,TOEIC,,ログイン
logo,TSL,,TOEIC,,ロゴ
loudly,TSL,,TOEIC,,大声で
lounge,TSL,,TOEIC,,ラウンジ、休憩室
loyal,TSL,,TOEIC,,忠実な
loyalty,TSL,,TOEIC,,忠誠、愛着（loyalty program 顧客優待制度）
luggage,TSL,,TOEIC,,手荷物
luncheon,TSL,,TOEIC,,昼食会
lunchtime,TSL,,TOEIC,,昼食時間
ma'am,TSL,,TOEIC,,（女性への呼びかけ）奥様、お客様
machinery,TSL,,TOEIC,,機械（類）
malfunction,TSL,,TOEIC,,故障（する）、不具合
mall,TSL,,TOEIC,,ショッピングモール
managerial,TSL,,TOEIC,,経営の、管理職の
mandatory,TSL,,TOEIC,,義務的な、必須の
manual,TSL,,TOEIC,,手引き、取扱説明書、手動の
mask,TSL,,TOEIC,,マスク、仮面
massage,TSL,,TOEIC,,マッサージ
maximize,TSL,,TOEIC,,最大化する
meaningful,TSL,,TOEIC,,意味のある、有意義な
meantime,TSL,,TOEIC,,その間（in the meantime その間に）
mechanic,TSL,,TOEIC,,整備士、機械工
mechanical,TSL,,TOEIC,,機械の、機械的な
media,TSL,,TOEIC,,メディア、媒体
medication,TSL,,TOEIC,,薬、投薬
memo,TSL,,TOEIC,,メモ、社内連絡
memorandum,TSL,,TOEIC,,覚書、社内文書
memorize,TSL,,TOEIC,,暗記する
mentor,TSL,,TOEIC,,指導者、助言者
merchandise,TSL,,TOEIC,,商品
merchant,TSL,,TOEIC,,商人、貿易商
merge,TSL,,TOEIC,,合併する、統合する
merger,TSL,,TOEIC,,合併
merit,TSL,,TOEIC,,長所、価値
messenger,TSL,,TOEIC,,使者、配達人
microphone,TSL,,TOEIC,,マイク
microscope,TSL,,TOEIC,,顕微鏡
microwave,TSL,,TOEIC,,電子レンジ
midnight,TSL,,TOEIC,,真夜中
mild,TSL,,TOEIC,,穏やかな、まろやかな
mileage,TSL,,TOEIC,,走行距離、燃費
mineral,TSL,,TOEIC,,鉱物、ミネラル
mini,TSL,,TOEIC,,小型の、ミニ
minimize,TSL,,TOEIC,,最小化する
misidentify,TSL,,TOEIC,,見誤る、誤認する
mislead,TSL,,TOEIC,,誤解させる、惑わす
misplace,TSL,,TOEIC,,置き忘れる
mister,TSL,,TOEIC,,（男性への敬称）〜さん
modem,TSL,,TOEIC,,モデム
modification,TSL,,TOEIC,,修正、変更
monument,TSL,,TOEIC,,記念碑、遺跡
morale,TSL,,TOEIC,,士気、やる気
mosquito,TSL,,TOEIC,,蚊
motorcycle,TSL,,TOEIC,,オートバイ
mower,TSL,,TOEIC,,芝刈り機
nail,TSL,,TOEIC,,くぎ、爪
nap,TSL,,TOEIC,,昼寝、仮眠
nationwide,TSL,,TOEIC,,全国的な
neat,TSL,,TOEIC,,きちんとした、整った
necessity,TSL,,TOEIC,,必要（性）、必需品
necklace,TSL,,TOEIC,,ネックレス
needy,TSL,,TOEIC,,貧しい、困窮した
newsletter,TSL,,TOEIC,,会報、ニュースレター
newsstand,TSL,,TOEIC,,新聞・雑誌売店
noisy,TSL,,TOEIC,,騒がしい
nominate,TSL,,TOEIC,,指名する、推薦する
nomination,TSL,,TOEIC,,指名、推薦
noon,TSL,,TOEIC,,正午
notify,TSL,,TOEIC,,通知する、知らせる
nutrition,TSL,,TOEIC,,栄養
o'clock,TSL,,TOEIC,,〜時
obligate,TSL,,TOEIC,,義務づける
oblige,TSL,,TOEIC,,義務づける、（〜せざるを得なくする）、応じる
obtain,TSL,,TOEIC,,得る、入手する
occupancy,TSL,,TOEIC,,入居、占有（率）
occupant,TSL,,TOEIC,,居住者、占有者
occupation,TSL,,TOEIC,,職業、占有
occurrence,TSL,,TOEIC,,出来事、発生
officially,TSL,,TOEIC,,公式に、正式に
omit,TSL,,TOEIC,,省略する、抜かす
ongoing,TSL,,TOEIC,,進行中の、継続している
operational,TSL,,TOEIC,,運転可能な、業務上の
opt,TSL,,TOEIC,,選ぶ（for）
optimistic,TSL,,TOEIC,,楽観的な
optional,TSL,,TOEIC,,任意の、選択自由の
orchestra,TSL,,TOEIC,,オーケストラ、管弦楽団
organizational,TSL,,TOEIC,,組織の
organizer,TSL,,TOEIC,,主催者、まとめ役
orientation,TSL,,TOEIC,,オリエンテーション、方向づけ
outage,TSL,,TOEIC,,停電、供給停止
outdate,TSL,,TOEIC,,時代遅れにする（outdated 旧式の）
outdoor,TSL,,TOEIC,,屋外の
outfit,TSL,,TOEIC,,服装一式、装備
outlet,TSL,,TOEIC,,コンセント、直売店、はけ口
outlook,TSL,,TOEIC,,見通し、展望
outstanding,TSL,,TOEIC,,傑出した、未払いの
oval,TSL,,TOEIC,,楕円（形）の
oven,TSL,,TOEIC,,オーブン
overcharge,TSL,,TOEIC,,過剰請求する
overcrowd,TSL,,TOEIC,,過密にする、詰め込みすぎる
overdue,TSL,,TOEIC,,支払い期限を過ぎた、延滞の
overhead,TSL,,TOEIC,,頭上の、諸経費
overlook,TSL,,TOEIC,,見落とす、見渡す
overnight,TSL,,TOEIC,,一晩の、夜通し
overpay,TSL,,TOEIC,,払いすぎる
oversee,TSL,,TOEIC,,監督する
overtime,TSL,,TOEIC,,残業、時間外
overview,TSL,,TOEIC,,概要、概観
packet,TSL,,TOEIC,,小包、（データの）パケット
pad,TSL,,TOEIC,,パッド、当て物、メモ帳
painter,TSL,,TOEIC,,画家、塗装工
pamphlet,TSL,,TOEIC,,パンフレット、小冊子
pan,TSL,,TOEIC,,平なべ、フライパン
pant,TSL,,TOEIC,,あえぐ（pants ズボン）
paperback,TSL,,TOEIC,,ペーパーバック、文庫本
paperwork,TSL,,TOEIC,,事務手続き、書類仕事
parade,TSL,,TOEIC,,パレード、行列
paralegal,TSL,,TOEIC,,弁護士補助員
paraphrase,TSL,,TOEIC,,言い換える
parcel,TSL,,TOEIC,,小包
partial,TSL,,TOEIC,,部分的な、不公平な
partially,TSL,,TOEIC,,部分的に
passport,TSL,,TOEIC,,パスポート、旅券
password,TSL,,TOEIC,,パスワード
pasta,TSL,,TOEIC,,パスタ
pastry,TSL,,TOEIC,,ペストリー、焼き菓子
patent,TSL,,TOEIC,yes,明白な、如実に現れている、拡大された
patience,TSL,,TOEIC,,忍耐、我慢
patron,TSL,,TOEIC,,常連客、後援者
payable,TSL,,TOEIC,,支払うべき、支払い可能な
paycheck,TSL,,TOEIC,,給料（小切手）
payroll,TSL,,TOEIC,,給与（総額）、従業員名簿
pedestrian,TSL,,TOEIC,,歩行者
penalize,TSL,,TOEIC,,罰する、ペナルティを科す
pepper,TSL,,TOEIC,,こしょう、ピーマン
performer,TSL,,TOEIC,,演奏者、出演者
periodical,TSL,,TOEIC,,定期刊行物、雑誌
periodically,TSL,,TOEIC,,定期的に
permanently,TSL,,TOEIC,,永久に、恒久的に
personalize,TSL,,TOEIC,,個人向けにする、名前を入れる
pet,TSL,,TOEIC,,ペット
petition,TSL,,TOEIC,,請願（書）、嘆願する
pharmaceutical,TSL,,TOEIC,,製薬の、薬剤の
pharmacist,TSL,,TOEIC,,薬剤師
pharmacy,TSL,,TOEIC,,薬局
photocopier,TSL,,TOEIC,,コピー機
photocopy,TSL,,TOEIC,,コピー（する）
photographer,TSL,,TOEIC,,写真家、カメラマン
photography,TSL,,TOEIC,,写真撮影
physician,TSL,,TOEIC,,医師、内科医
physics,TSL,,TOEIC,,物理学
picnic,TSL,,TOEIC,,ピクニック
pie,TSL,,TOEIC,,パイ
pill,TSL,,TOEIC,,錠剤、丸薬
pillow,TSL,,TOEIC,,枕
pizza,TSL,,TOEIC,,ピザ
placement,TSL,,TOEIC,,配置、就職あっせん
planner,TSL,,TOEIC,,立案者、予定表、プランナー
plausible,TSL,,TOEIC,,もっともらしい、あり得る
plow,TSL,,TOEIC,yes,こつこつやる
plug,TSL,,TOEIC,,プラグ、栓（差し込む）
plumber,TSL,,TOEIC,,配管工
pole,TSL,,TOEIC,,棒、柱、極
polish,TSL,,TOEIC,,磨く、つや出し
polite,TSL,,TOEIC,,礼儀正しい
pollute,TSL,,TOEIC,,汚染する
poorly,TSL,,TOEIC,,不十分に、下手に、体調が悪く
popcorn,TSL,,TOEIC,,ポップコーン
popularity,TSL,,TOEIC,,人気
portable,TSL,,TOEIC,,持ち運びできる、携帯用の
portfolio,TSL,,TOEIC,,作品集、（資産の）ポートフォリオ
postage,TSL,,TOEIC,,郵便料金
postal,TSL,,TOEIC,,郵便の
postcard,TSL,,TOEIC,,はがき
poster,TSL,,TOEIC,,ポスター
postpone,TSL,,TOEIC,,延期する
pottery,TSL,,TOEIC,,陶器
precede,TSL,,TOEIC,,先立つ、先行する
prediction,TSL,,TOEIC,,予測、予言
preliminary,TSL,,TOEIC,,予備の、準備の
premium,TSL,,TOEIC,,割増金、保険料、高級な
prescribe,TSL,,TOEIC,,処方する、指示する
prescription,TSL,,TOEIC,,処方せん、処方
presenter,TSL,,TOEIC,,発表者、司会者
prestigious,TSL,,TOEIC,,名門の、権威ある
preview,TSL,,TOEIC,,試写、下見（する）
probable,TSL,,TOEIC,,ありそうな、起こりそうな
productive,TSL,,TOEIC,,生産的な
productivity,TSL,,TOEIC,,生産性
professionally,TSL,,TOEIC,,専門的に、職業として
proficiency,TSL,,TOEIC,,熟達、技能
profitable,TSL,,TOEIC,,利益になる、もうかる
programmer,TSL,,TOEIC,,プログラマー
prohibit,TSL,,TOEIC,,禁止する
projection,TSL,,TOEIC,yes,突出、突起、出っ張り
projector,TSL,,TOEIC,,プロジェクター、映写機
prominent,TSL,,TOEIC,,目立つ、著名な
promotional,TSL,,TOEIC,,販売促進の、宣伝の
promptly,TSL,,TOEIC,,すぐに、時間どおりに
proofread,TSL,,TOEIC,,校正する
prospective,TSL,,TOEIC,,見込みのある、将来の
protective,TSL,,TOEIC,,保護する、保護用の
provider,TSL,,TOEIC,,供給者、提供業者
publicity,TSL,,TOEIC,,宣伝、知名度
publicize,TSL,,TOEIC,,公表する、宣伝する
publish,TSL,,TOEIC,,出版する、公表する
punctual,TSL,,TOEIC,,時間を守る、几帳面な
purchaser,TSL,,TOEIC,,購入者
purse,TSL,,TOEIC,,ハンドバッグ、財布
purser,TSL,,TOEIC,,（船・機の）事務長、パーサー
puzzle,TSL,,TOEIC,,パズル、当惑させる
quarterly,TSL,,TOEIC,,四半期ごとの、季刊の
query,TSL,,TOEIC,,質問、問い合わせ
questionnaire,TSL,,TOEIC,,アンケート、質問票
quit,TSL,,TOEIC,,やめる、辞職する
rack,TSL,,TOEIC,yes,〈人を〉拷問にかける
railway,TSL,,TOEIC,,鉄道
raincoat,TSL,,TOEIC,,レインコート
rainfall,TSL,,TOEIC,,降雨（量）
rainy,TSL,,TOEIC,,雨の
ray,TSL,,TOEIC,,光線
realistic,TSL,,TOEIC,,現実的な、写実的な
realtor,TSL,,TOEIC,,不動産業者
rearrange,TSL,,TOEIC,,並べ替える、再調整する
reassure,TSL,,TOEIC,,安心させる
rebate,TSL,,TOEIC,,払い戻し、割戻金
receipt,TSL,,TOEIC,,領収書、受領
reception,TSL,,TOEIC,,受付、歓迎会、受信
receptionist,TSL,,TOEIC,,受付係
recession,TSL,,TOEIC,,景気後退、不況
recipe,TSL,,TOEIC,,レシピ、調理法
recipient,TSL,,TOEIC,,受取人、受賞者
reconsider,TSL,,TOEIC,,再考する
recreation,TSL,,TOEIC,,娯楽、レクリエーション
recreational,TSL,,TOEIC,,娯楽の、レクリエーションの
recruiter,TSL,,TOEIC,,採用担当者
recruitment,TSL,,TOEIC,,採用、募集
recur,TSL,,TOEIC,,再発する、繰り返される
recycle,TSL,,TOEIC,,再利用する、リサイクルする
redecorate,TSL,,TOEIC,,改装する、模様替えする
redesign,TSL,,TOEIC,,設計し直す
referee,TSL,,TOEIC,,審判、（論文などの）査読者
referral,TSL,,TOEIC,,紹介、照会
refinery,TSL,,TOEIC,,精製所
reflexive,TSL,,TOEIC,,再帰の、反射的な
refresh,TSL,,TOEIC,,元気づける、更新する
refreshment,TSL,,TOEIC,,軽い飲食物、軽食
refrigerator,TSL,,TOEIC,,冷蔵庫
refund,TSL,,TOEIC,,払い戻し（する）
refundable,TSL,,TOEIC,,払い戻し可能な
rehearsal,TSL,,TOEIC,,リハーサル、下稽古
rehearse,TSL,,TOEIC,,リハーサルする、練習する
reimburse,TSL,,TOEIC,,払い戻す、弁済する
reimbursement,TSL,,TOEIC,,払い戻し、経費精算
reinforce,TSL,,TOEIC,,強化する、補強する
relaxation,TSL,,TOEIC,,くつろぎ、緩和
reliability,TSL,,TOEIC,,信頼性
relieve,TSL,,TOEIC,,和らげる、安心させる、交代する
relocate,TSL,,TOEIC,,移転する、転勤する
relocation,TSL,,TOEIC,,移転、転勤
reluctant,TSL,,TOEIC,,気が進まない、しぶしぶの
remainder,TSL,,TOEIC,,残り、余り
reminder,TSL,,TOEIC,,思い出させるもの、催促状
remodel,TSL,,TOEIC,,改築する、改装する
removal,TSL,,TOEIC,,除去、撤去、引っ越し
renew,TSL,,TOEIC,,更新する、再開する
renewal,TSL,,TOEIC,,更新、再開
renovate,TSL,,TOEIC,,改修する、修復する
renovation,TSL,,TOEIC,,改修、修復
renown,TSL,,TOEIC,,名声
rental,TSL,,TOEIC,,賃貸（の）、レンタル
renter,TSL,,TOEIC,,賃借人、借り主
reopen,TSL,,TOEIC,,再開する
repairperson,TSL,,TOEIC,,修理工
repeatedly,TSL,,TOEIC,,繰り返し
repetition,TSL,,TOEIC,,繰り返し、反復
replacement,TSL,,TOEIC,,交換（品）、後任
reproduce,TSL,,TOEIC,,複製する、再現する、繁殖する
reschedule,TSL,,TOEIC,,予定を変更する
resemble,TSL,,TOEIC,,似ている
reservation,TSL,,TOEIC,,予約
residence,TSL,,TOEIC,,住居、居住
residential,TSL,,TOEIC,,住宅の
resignation,TSL,,TOEIC,,辞職、辞表
respondent,TSL,,TOEIC,,回答者、応答者
restatement,TSL,,TOEIC,,言い直し、再表明
restroom,TSL,,TOEIC,,（公共の）トイレ、化粧室
resume,TSL,,TOEIC,,再開する（résumé 履歴書）
retailer,TSL,,TOEIC,,小売業者
retreat,TSL,,TOEIC,,退却（する）、静養（所）
retrieve,TSL,,TOEIC,,取り戻す、回収する、（データを）検索する
reunion,TSL,,TOEIC,,再会、同窓会
reviewer,TSL,,TOEIC,,批評家、審査員
revision,TSL,,TOEIC,,改訂、修正
revolutionize,TSL,,TOEIC,,大変革をもたらす
rewrite,TSL,,TOEIC,,書き直す
rider,TSL,,TOEIC,,乗り手、（契約の）付帯条項
